Oil Priority,Business Name,Cuisine Type,Address,Postcode,Phone,Website,Latitude,Longitude,Source,Contacted,Contact_Date,Contact_Notes
MEDIUM,The Belash India,indian,"53, Tottenham Lane, N8 7, London",N8 7,+44 20 8340 9513,,51.5816031,-0.1214312,OpenStreetMap,False,,
MEDIUM,The Belash India,indian,"53, Tottenham Lane, N8 8, London",N8 8,+44 20 8340 9513,,51.5816031,-0.1214312,OpenStreetMap,False,,
MEDIUM,The Belash India,indian,"53, Tottenham Lane, N8 9, London",N8 9,+44 20 8340 9513,,51.5816031,-0.1214312,OpenStreetMap,False,,
MEDIUM,The Blue Owl,cafe,"155, Stroud Green Road, N4 0, London",N4 0,,https://theblueowl.cafe/,51.5699774,-0.1139742,OpenStreetMap,False,,
MEDIUM,The Blue Owl,cafe,"155, Stroud Green Road, N4 1, London",N4 1,,https://theblueowl.cafe/,51.5699774,-0.1139742,OpenStreetMap,False,,
MEDIUM,The Blue Owl,cafe,"155, Stroud Green Road, N4 2, London",N4 2,,https://theblueowl.cafe/,51.5699774,-0.1139742,OpenStreetMap,False,,
MEDIUM,The Blue Owl,cafe,"155, Stroud Green Road, N4 3, London",N4 3,,https://theblueowl.cafe/,51.5699774,-0.1139742,OpenStreetMap,False,,
MEDIUM,The Blue Owl,cafe,"155, Stroud Green Road, N4 5, London",N4 5,,https://theblueowl.cafe/,51.5699774,-0.1139742,OpenStreetMap,False,,
MEDIUM,The Blue Owl,cafe,"155, Stroud Green Road, N4 6, London",N4 6,,https://theblueowl.cafe/,51.5699774,-0.1139742,OpenStreetMap,False,,
MEDIUM,The Blue Owl,cafe,"155, Stroud Green Road, N4 7, London",N4 7,,https://theblueowl.cafe/,51.5699774,-0.1139742,OpenStreetMap,False,,
MEDIUM,The Blue Owl,cafe,"155, Stroud Green Road, N4 8, London",N4 8,,https://theblueowl.cafe/,51.5699774,-0.1139742,OpenStreetMap,False,,
MEDIUM,The Blue Owl,cafe,"155, Stroud Green Road, N4 9, London",N4 9,,https://theblueowl.cafe/,51.5699774,-0.1139742,OpenStreetMap,False,,
MEDIUM,The Corner Café & Bar,cafe,"661, Green Lanes, N8 4, London",N8 4,,,51.5863506,-0.100885,OpenStreetMap,False,,
MEDIUM,The Corner Café & Bar,cafe,"661, Green Lanes, N15 1, London",N15 1,,,51.5863506,-0.100885,OpenStreetMap,False,,
MEDIUM,The Corner Café & Bar,cafe,"661, Green Lanes, N15 9, London",N15 9,,,51.5863506,-0.100885,OpenStreetMap,False,,
MEDIUM,The Engine Room,mediterranean,"82-92, Great North Road, N6 9, London",N6 9,,https://theenginerooms.co.uk/,51.58509,-0.1621846,OpenStreetMap,False,,
MEDIUM,The Garden House,coffee_shop;turkish;mediterranean;middle_eastern,"410, High Road, N15 3, London",N15 3,+44 20 8880 9212,,51.5914737,-0.0697336,OpenStreetMap,False,,
MEDIUM,The Garden House,coffee_shop;turkish;mediterranean;middle_eastern,"410, High Road, N17 0, London",N17 0,+44 20 8880 9212,,51.5914737,-0.0697336,OpenStreetMap,False,,
MEDIUM,The Garden House,coffee_shop;turkish;mediterranean;middle_eastern,"410, High Road, N17 1, London",N17 1,+44 20 8880 9212,,51.5914737,-0.0697336,OpenStreetMap,False,,
MEDIUM,The Garden House,coffee_shop;turkish;mediterranean;middle_eastern,"410, High Road, N17 2, London",N17 2,+44 20 8880 9212,,51.5914737,-0.0697336,OpenStreetMap,False,,
MEDIUM,The Garden House,coffee_shop;turkish;mediterranean;middle_eastern,"410, High Road, N17 3, London",N17 3,+44 20 8880 9212,,51.5914737,-0.0697336,OpenStreetMap,False,,
MEDIUM,The Garden House,coffee_shop;turkish;mediterranean;middle_eastern,"410, High Road, N17 4, London",N17 4,+44 20 8880 9212,,51.5914737,-0.0697336,OpenStreetMap,False,,
MEDIUM,The Garden House,coffee_shop;turkish;mediterranean;middle_eastern,"410, High Road, N17 5, London",N17 5,+44 20 8880 9212,,51.5914737,-0.0697336,OpenStreetMap,False,,
MEDIUM,The Garden House,coffee_shop;turkish;mediterranean;middle_eastern,"410, High Road, N17 6, London",N17 6,+44 20 8880 9212,,51.5914737,-0.0697336,OpenStreetMap,False,,
MEDIUM,The Garden House,coffee_shop;turkish;mediterranean;middle_eastern,"410, High Road, N17 7, London",N17 7,+44 20 8880 9212,,51.5914737,-0.0697336,OpenStreetMap,False,,
MEDIUM,The Garden House,coffee_shop;turkish;mediterranean;middle_eastern,"410, High Road, N17 8, London",N17 8,+44 20 8880 9212,,51.5914737,-0.0697336,OpenStreetMap,False,,
MEDIUM,The Garden House,coffee_shop;turkish;mediterranean;middle_eastern,"410, High Road, N17 9, London",N17 9,+44 20 8880 9212,,51.5914737,-0.0697336,OpenStreetMap,False,,
MEDIUM,The Grove Café,italian;cafe,"Alexandra Palace Way, N10 5, London",N10 5,,https://www.alexandrapalace.com/food-drink/grove-cafe,51.5920863,-0.1374227,OpenStreetMap,False,,
MEDIUM,The Grove Café,italian;cafe,"Alexandra Palace Way, N10 6, London",N10 6,,https://www.alexandrapalace.com/food-drink/grove-cafe,51.5920863,-0.1374227,OpenStreetMap,False,,
MEDIUM,The Haberdashery,coffee_shop,"N8 0, London",N8 0,,,51.5812025,-0.1235061,OpenStreetMap,False,,
MEDIUM,The Haberdashery,coffee_shop,"N8 1, London",N8 1,,,51.5812025,-0.1235061,OpenStreetMap,False,,
MEDIUM,The Haberdashery,coffee_shop,"N8 2, London",N8 2,,,51.5812025,-0.1235061,OpenStreetMap,False,,
MEDIUM,The Haberdashery,coffee_shop,"N8 3, London",N8 3,,,51.5812025,-0.1235061,OpenStreetMap,False,,
MEDIUM,The Haberdashery,coffee_shop,"N8 5, London",N8 5,,,51.5812025,-0.1235061,OpenStreetMap,False,,
MEDIUM,The Haberdashery,coffee_shop,"N8 6, London",N8 6,,,51.5812025,-0.1235061,OpenStreetMap,False,,
MEDIUM,The Haberdashery,coffee_shop,"N8 7, London",N8 7,,,51.5812025,-0.1235061,OpenStreetMap,False,,
MEDIUM,The Haberdashery,coffee_shop,"N8 8, London",N8 8,,,51.5812025,-0.1235061,OpenStreetMap,False,,
MEDIUM,The Haberdashery,coffee_shop,"N8 9, London",N8 9,,,51.5812025,-0.1235061,OpenStreetMap,False,,
MEDIUM,The Highgate Pantry,bakery,"57, Highgate High Street, N6 0, London",N6 0,,,51.5709446,-0.1490943,OpenStreetMap,False,,
MEDIUM,The Highgate Pantry,bakery,"57, Highgate High Street, N6 6, London",N6 6,,,51.5709446,-0.1490943,OpenStreetMap,False,,
MEDIUM,The Highgate Pantry,bakery,"57, Highgate High Street, N6 8, London",N6 8,,,51.5709446,-0.1490943,OpenStreetMap,False,,
MEDIUM,The Lane Cafe,british;breakfast,"55, Tottenham Lane, N8 0, London",N8 0,,,51.5845187,-0.1156219,OpenStreetMap,False,,
MEDIUM,The Lane Cafe,british;breakfast,"55, Tottenham Lane, N8 1, London",N8 1,,,51.5845187,-0.1156219,OpenStreetMap,False,,
MEDIUM,The Lane Cafe,british;breakfast,"55, Tottenham Lane, N8 2, London",N8 2,,,51.5845187,-0.1156219,OpenStreetMap,False,,
MEDIUM,The Lane Cafe,british;breakfast,"55, Tottenham Lane, N8 5, London",N8 5,,,51.5845187,-0.1156219,OpenStreetMap,False,,
MEDIUM,The Lane Cafe,british;breakfast,"55, Tottenham Lane, N8 6, London",N8 6,,,51.5845187,-0.1156219,OpenStreetMap,False,,
MEDIUM,The Lane Cafe,british;breakfast,"55, Tottenham Lane, N8 8, London",N8 8,,,51.5845187,-0.1156219,OpenStreetMap,False,,
MEDIUM,The Lane Cafe,british;breakfast,"55, Tottenham Lane, N8 9, London",N8 9,,,51.5845187,-0.1156219,OpenStreetMap,False,,
MEDIUM,The Step,restaurant,"101, Myddleton Road, N11 5, London",N11 5,,http://www.thestep.co.uk/,51.6063523,-0.1179656,OpenStreetMap,False,,
MEDIUM,The Step,restaurant,"101, Myddleton Road, N22 0, London",N22 0,,http://www.thestep.co.uk/,51.6063523,-0.1179656,OpenStreetMap,False,,
MEDIUM,The Step,restaurant,"101, Myddleton Road, N22 4, London",N22 4,,http://www.thestep.co.uk/,51.6063523,-0.1179656,OpenStreetMap,False,,
MEDIUM,The Step,restaurant,"101, Myddleton Road, N22 6, London",N22 6,,http://www.thestep.co.uk/,51.6063523,-0.1179656,OpenStreetMap,False,,
MEDIUM,The Taco House,french;algerian,"547, Green Lanes, N4 4, London",N4 4,,https://www.thetacohouse.co.uk/,51.5824781,-0.0998883,OpenStreetMap,False,,
MEDIUM,The Taco House,french;algerian,"547, Green Lanes, N15 1, London",N15 1,,https://www.thetacohouse.co.uk/,51.5824781,-0.0998883,OpenStreetMap,False,,
MEDIUM,The Taco House,french;algerian,"547, Green Lanes, N15 9, London",N15 9,,https://www.thetacohouse.co.uk/,51.5824781,-0.0998883,OpenStreetMap,False,,
MEDIUM,The Terrace,cafe,"2, Clifton Terrace, N4 9, London",N4 9,,,51.5654148,-0.1080081,OpenStreetMap,False,,
MEDIUM,The Thali Thal,indian,"111, Turnpike Lane, N2 8, London",N2 8,,,51.5890395,-0.1088986,OpenStreetMap,False,,
MEDIUM,The Thali Thal,indian,"111, Turnpike Lane, N6 2, London",N6 2,,,51.5890395,-0.1088986,OpenStreetMap,False,,
MEDIUM,The Thali Thal,indian,"111, Turnpike Lane, N8 4, London",N8 4,,,51.5890395,-0.1088986,OpenStreetMap,False,,
MEDIUM,The Thali Thal,indian,"111, Turnpike Lane, N22 2, London",N22 2,,,51.5890395,-0.1088986,OpenStreetMap,False,,
MEDIUM,The Thali Thal,indian,"111, Turnpike Lane, N22 5, London",N22 5,,,51.5890395,-0.1088986,OpenStreetMap,False,,
MEDIUM,The Village Kitchen,restaurant,"118A, West Green Road, N15 2, London",N15 2,+44 20 8809 5514,,51.5852666,-0.078277,OpenStreetMap,False,,
MEDIUM,The Village Kitchen,restaurant,"118A, West Green Road, N15 3, London",N15 3,+44 20 8809 5514,,51.5852666,-0.078277,OpenStreetMap,False,,
MEDIUM,The Village Kitchen,restaurant,"118A, West Green Road, N15 7, London",N15 7,+44 20 8809 5514,,51.5852666,-0.078277,OpenStreetMap,False,,
MEDIUM,The Yard,cafe,"N22 2, London",N22 2,,,51.5979081,-0.1199954,OpenStreetMap,False,,
MEDIUM,The Yard,cafe,"N22 5, London",N22 5,,,51.5979081,-0.1199954,OpenStreetMap,False,,
MEDIUM,The Yard,cafe,"N22 6, London",N22 6,,,51.5979081,-0.1199954,OpenStreetMap,False,,
MEDIUM,The Yard Cafe,cafe,"N22 5, London",N22 5,,,51.5981236,-0.1198917,OpenStreetMap,False,,
MEDIUM,The Yard Cafe,cafe,"N22 6, London",N22 6,,,51.5981236,-0.1198917,OpenStreetMap,False,,
MEDIUM,Through the woods,british,"212, Middle Lane, N8 3, London",N8 3,,https://www.throughthewoods.london,51.5866832,-0.121752,OpenStreetMap,False,,
MEDIUM,Through the woods,british,"212, Middle Lane, N8 5, London",N8 5,,https://www.throughthewoods.london,51.5866832,-0.121752,OpenStreetMap,False,,
MEDIUM,Time 2 Chill,cafe,"316, Park Road, N8 3, London",N8 3,,,51.5872806,-0.1335906,OpenStreetMap,False,,
MEDIUM,Time 2 Chill,cafe,"316, Park Road, N8 5, London",N8 5,,,51.5872806,-0.1335906,OpenStreetMap,False,,
MEDIUM,Time 2 Chill,cafe,"316, Park Road, N10 0, London",N10 0,,,51.5872806,-0.1335906,OpenStreetMap,False,,
MEDIUM,Time 2 Chill,cafe,"316, Park Road, N10 1, London",N10 1,,,51.5872806,-0.1335906,OpenStreetMap,False,,
MEDIUM,Time 2 Chill,cafe,"316, Park Road, N10 2, London",N10 2,,,51.5872806,-0.1335906,OpenStreetMap,False,,
MEDIUM,Time 2 Chill,cafe,"316, Park Road, N10 6, London",N10 6,,,51.5872806,-0.1335906,OpenStreetMap,False,,
MEDIUM,Time 2 Chill,cafe,"316, Park Road, N10 7, London",N10 7,,,51.5872806,-0.1335906,OpenStreetMap,False,,
MEDIUM,Time 2 Chill,cafe,"316, Park Road, N10 8, London",N10 8,,,51.5872806,-0.1335906,OpenStreetMap,False,,
MEDIUM,Tirana Pool Club & Coffee Bar,cafe,"6, Green Lanes, N22 0, London",N22 0,,,51.6084237,-0.1100658,OpenStreetMap,False,,
MEDIUM,Tirana Pool Club & Coffee Bar,cafe,"6, Green Lanes, N22 3, London",N22 3,,,51.6084237,-0.1100658,OpenStreetMap,False,,
MEDIUM,Tirana Pool Club & Coffee Bar,cafe,"6, Green Lanes, N22 4, London",N22 4,,,51.6084237,-0.1100658,OpenStreetMap,False,,
MEDIUM,Tirana Pool Club & Coffee Bar,cafe,"6, Green Lanes, N22 6, London",N22 6,,,51.6084237,-0.1100658,OpenStreetMap,False,,
MEDIUM,Titanic Cafe,cafe,"N17 0, London",N17 0,,,51.5966835,-0.0681933,OpenStreetMap,False,,
MEDIUM,Titanic Cafe,cafe,"N17 1, London",N17 1,,,51.5966835,-0.0681933,OpenStreetMap,False,,
MEDIUM,Titanic Cafe,cafe,"N17 2, London",N17 2,,,51.5966835,-0.0681933,OpenStreetMap,False,,
MEDIUM,Titanic Cafe,cafe,"N17 3, London",N17 3,,,51.5966835,-0.0681933,OpenStreetMap,False,,
MEDIUM,Titanic Cafe,cafe,"N17 4, London",N17 4,,,51.5966835,-0.0681933,OpenStreetMap,False,,
MEDIUM,Titanic Cafe,cafe,"N17 5, London",N17 5,,,51.5966835,-0.0681933,OpenStreetMap,False,,
MEDIUM,Titanic Cafe,cafe,"N17 6, London",N17 6,,,51.5966835,-0.0681933,OpenStreetMap,False,,
MEDIUM,Titanic Cafe,cafe,"N17 7, London",N17 7,,,51.5966835,-0.0681933,OpenStreetMap,False,,
MEDIUM,Titanic Cafe,cafe,"N17 8, London",N17 8,,,51.5966835,-0.0681933,OpenStreetMap,False,,
MEDIUM,Titanic Cafe,cafe,"N17 9, London",N17 9,,,51.5966835,-0.0681933,OpenStreetMap,False,,
MEDIUM,Tiwa-n-Tiwa,restaurant,"73, West Green Road, N15 2, London",N15 2,,,51.5845813,-0.076832,OpenStreetMap,False,,
MEDIUM,Tiwa-n-Tiwa,restaurant,"73, West Green Road, N15 3, London",N15 3,,,51.5845813,-0.076832,OpenStreetMap,False,,
MEDIUM,Tiwa-n-Tiwa,restaurant,"73, West Green Road, N15 7, London",N15 7,,,51.5845813,-0.076832,OpenStreetMap,False,,
MEDIUM,Toffs,fish,"38, Muswell Hill Broadway, N10 4, London",N10 4,+44 20 8883 8656,https://www.toffsfish.co.uk,51.5896002,-0.1444604,OpenStreetMap,False,,
MEDIUM,Toffs,fish,"38, Muswell Hill Broadway, N10 5, London",N10 5,+44 20 8883 8656,https://www.toffsfish.co.uk,51.5896002,-0.1444604,OpenStreetMap,False,,
MEDIUM,Toffs,fish,"38, Muswell Hill Broadway, N10 6, London",N10 6,+44 20 8883 8656,https://www.toffsfish.co.uk,51.5896002,-0.1444604,OpenStreetMap,False,,
MEDIUM,Toffs,fish,"38, Muswell Hill Broadway, N10 9, London",N10 9,+44 20 8883 8656,https://www.toffsfish.co.uk,51.5896002,-0.1444604,OpenStreetMap,False,,
MEDIUM,Tollingtons Fish Bar,fish,"172, Tollington Park, N4 8, London",N4 8,,,51.5682953,-0.1108486,OpenStreetMap,False,,
MEDIUM,Tollingtons Fish Bar,fish,"172, Tollington Park, N4 9, London",N4 9,,,51.5682953,-0.1108486,OpenStreetMap,False,,
MEDIUM,Tomo Pizzeria,italian,"88, High Street, N2 8, London",N2 8,+44 2083 480 099,http://www.tomopizzeria.com,51.5876154,-0.1170621,OpenStreetMap,False,,
MEDIUM,Tomo Pizzeria,italian,"88, High Street, N6 2, London",N6 2,+44 2083 480 099,http://www.tomopizzeria.com,51.5876154,-0.1170621,OpenStreetMap,False,,
MEDIUM,Tomo Pizzeria,italian,"88, High Street, N8 0, London",N8 0,+44 2083 480 099,http://www.tomopizzeria.com,51.5876154,-0.1170621,OpenStreetMap,False,,
MEDIUM,Tomo Pizzeria,italian,"88, High Street, N8 1, London",N8 1,+44 2083 480 099,http://www.tomopizzeria.com,51.5876154,-0.1170621,OpenStreetMap,False,,
MEDIUM,Tomo Pizzeria,italian,"88, High Street, N8 2, London",N8 2,+44 2083 480 099,http://www.tomopizzeria.com,51.5876154,-0.1170621,OpenStreetMap,False,,
MEDIUM,Tomo Pizzeria,italian,"88, High Street, N8 4, London",N8 4,+44 2083 480 099,http://www.tomopizzeria.com,51.5876154,-0.1170621,OpenStreetMap,False,,
MEDIUM,Tomo Pizzeria,italian,"88, High Street, N8 6, London",N8 6,+44 2083 480 099,http://www.tomopizzeria.com,51.5876154,-0.1170621,OpenStreetMap,False,,
MEDIUM,Tomo Pizzeria,italian,"88, High Street, N8 8, London",N8 8,+44 2083 480 099,http://www.tomopizzeria.com,51.5876154,-0.1170621,OpenStreetMap,False,,
MEDIUM,Tomo Pizzeria,italian,"88, High Street, N8 9, London",N8 9,+44 2083 480 099,http://www.tomopizzeria.com,51.5876154,-0.1170621,OpenStreetMap,False,,
MEDIUM,Tomo Pizzeria,italian,"88, High Street, N22 2, London",N22 2,+44 2083 480 099,http://www.tomopizzeria.com,51.5876154,-0.1170621,OpenStreetMap,False,,
MEDIUM,Tonkotsu,ramen,"38A, Wells Terrace, N4 9, London",N4 9,,,51.5647808,-0.1085068,OpenStreetMap,False,,
MEDIUM,TooTooMoo,asian,"N6 0, London",N6 0,,,51.5743393,-0.1416743,OpenStreetMap,False,,
MEDIUM,TooTooMoo,asian,"N6 1, London",N6 1,,,51.5743393,-0.1416743,OpenStreetMap,False,,
MEDIUM,TooTooMoo,asian,"N6 3, London",N6 3,,,51.5743393,-0.1416743,OpenStreetMap,False,,
MEDIUM,TooTooMoo,asian,"N6 4, London",N6 4,,,51.5743393,-0.1416743,OpenStreetMap,False,,
MEDIUM,TooTooMoo,asian,"N6 5, London",N6 5,,,51.5743393,-0.1416743,OpenStreetMap,False,,
MEDIUM,TooTooMoo,asian,"N6 6, London",N6 6,,,51.5743393,-0.1416743,OpenStreetMap,False,,
MEDIUM,TooTooMoo,asian,"N6 7, London",N6 7,,,51.5743393,-0.1416743,OpenStreetMap,False,,
MEDIUM,TooTooMoo,asian,"N6 8, London",N6 8,,,51.5743393,-0.1416743,OpenStreetMap,False,,
MEDIUM,Top Class Caribbean Grill,restaurant,"78, West Green Road, N15 2, London",N15 2,+44 20 8802 4542,,51.5846498,-0.076377,OpenStreetMap,False,,
MEDIUM,Top Class Caribbean Grill,restaurant,"78, West Green Road, N15 3, London",N15 3,+44 20 8802 4542,,51.5846498,-0.076377,OpenStreetMap,False,,
MEDIUM,Top Class Caribbean Grill,restaurant,"78, West Green Road, N15 7, London",N15 7,+44 20 8802 4542,,51.5846498,-0.076377,OpenStreetMap,False,,
MEDIUM,Toto Lounge,cafe,"520, Green Lanes, N4 4, London",N4 4,+44 7771 111 870,,51.5769739,-0.0982793,OpenStreetMap,False,,
MEDIUM,Toto Lounge,cafe,"520, Green Lanes, N15 1, London",N15 1,+44 7771 111 870,,51.5769739,-0.0982793,OpenStreetMap,False,,
MEDIUM,Toto Lounge,cafe,"520, Green Lanes, N15 9, London",N15 9,+44 7771 111 870,,51.5769739,-0.0982793,OpenStreetMap,False,,
MEDIUM,Tower Cafe,cafe,"460, Lordship Lane, N22 8, London",N22 8,,,51.5981632,-0.0913789,OpenStreetMap,False,,
MEDIUM,Tradicia,cafe,"N15 3, London",N15 3,,,51.5908807,-0.070331,OpenStreetMap,False,,
MEDIUM,Tradicia,cafe,"N17 0, London",N17 0,,,51.5908807,-0.070331,OpenStreetMap,False,,
MEDIUM,Tradicia,cafe,"N17 1, London",N17 1,,,51.5908807,-0.070331,OpenStreetMap,False,,
MEDIUM,Tradicia,cafe,"N17 2, London",N17 2,,,51.5908807,-0.070331,OpenStreetMap,False,,
MEDIUM,Tradicia,cafe,"N17 3, London",N17 3,,,51.5908807,-0.070331,OpenStreetMap,False,,
MEDIUM,Tradicia,cafe,"N17 4, London",N17 4,,,51.5908807,-0.070331,OpenStreetMap,False,,
MEDIUM,Tradicia,cafe,"N17 5, London",N17 5,,,51.5908807,-0.070331,OpenStreetMap,False,,
MEDIUM,Tradicia,cafe,"N17 6, London",N17 6,,,51.5908807,-0.070331,OpenStreetMap,False,,
MEDIUM,Tradicia,cafe,"N17 7, London",N17 7,,,51.5908807,-0.070331,OpenStreetMap,False,,
MEDIUM,Tradicia,cafe,"N17 8, London",N17 8,,,51.5908807,-0.070331,OpenStreetMap,False,,
MEDIUM,Tradicia,cafe,"N17 9, London",N17 9,,,51.5908807,-0.070331,OpenStreetMap,False,,
MEDIUM,Turquiose Kitchen,restaurant,"N6 0, London",N6 0,,,51.570534,-0.1480861,OpenStreetMap,False,,
MEDIUM,Turquiose Kitchen,restaurant,"N6 6, London",N6 6,,,51.570534,-0.1480861,OpenStreetMap,False,,
MEDIUM,Turquiose Kitchen,restaurant,"N6 8, London",N6 8,,,51.570534,-0.1480861,OpenStreetMap,False,,
MEDIUM,U Dessert,cafe,"15, Highgate High Street, N6 0, London",N6 0,,,51.570405,-0.1467336,OpenStreetMap,False,,
MEDIUM,U Dessert,cafe,"15, Highgate High Street, N6 6, London",N6 6,,,51.570405,-0.1467336,OpenStreetMap,False,,
MEDIUM,U Dessert,cafe,"15, Highgate High Street, N6 8, London",N6 8,,,51.570405,-0.1467336,OpenStreetMap,False,,
MEDIUM,Umut 2000,turkish,"551, Green Lanes, N4 4, London",N4 4,+44 20 8340 9691,,51.582584,-0.0999076,OpenStreetMap,False,,
MEDIUM,Umut 2000,turkish,"551, Green Lanes, N15 1, London",N15 1,+44 20 8340 9691,,51.582584,-0.0999076,OpenStreetMap,False,,
MEDIUM,Umut 2000,turkish,"551, Green Lanes, N15 9, London",N15 9,+44 20 8340 9691,,51.582584,-0.0999076,OpenStreetMap,False,,
MEDIUM,Umut Ocakbasi,restaurant,"309, West Green Road, N15 1, London",N15 1,+44 20 8881 2444,,51.5860228,-0.0911662,OpenStreetMap,False,,
MEDIUM,Umut Ocakbasi,restaurant,"309, West Green Road, N15 9, London",N15 9,+44 20 8881 2444,,51.5860228,-0.0911662,OpenStreetMap,False,,
MEDIUM,Urban Baristas,coffee_shop,"N11 0, London",N11 0,,,51.607038,-0.1242064,OpenStreetMap,False,,
MEDIUM,Urban Baristas,coffee_shop,"N11 1, London",N11 1,,,51.607038,-0.1242064,OpenStreetMap,False,,
MEDIUM,Urban Baristas,coffee_shop,"N11 2, London",N11 2,,,51.607038,-0.1242064,OpenStreetMap,False,,
MEDIUM,Urban Baristas,coffee_shop,"N11 3, London",N11 3,,,51.607038,-0.1242064,OpenStreetMap,False,,
MEDIUM,Urban Baristas,coffee_shop,"N11 4, London",N11 4,,,51.607038,-0.1242064,OpenStreetMap,False,,
MEDIUM,Urban Baristas,coffee_shop,"N11 5, London",N11 5,,,51.607038,-0.1242064,OpenStreetMap,False,,
MEDIUM,Urban Baristas,coffee_shop,"N11 6, London",N11 6,,,51.607038,-0.1242064,OpenStreetMap,False,,
MEDIUM,Urban Baristas,coffee_shop,"N11 7, London",N11 7,,,51.607038,-0.1242064,OpenStreetMap,False,,
MEDIUM,Urban Baristas,coffee_shop,"N11 8, London",N11 8,,,51.607038,-0.1242064,OpenStreetMap,False,,
MEDIUM,Urban Baristas,coffee_shop,"N11 9, London",N11 9,,,51.607038,-0.1242064,OpenStreetMap,False,,
MEDIUM,Urban Baristas,coffee_shop,"N22 0, London",N22 0,,,51.607038,-0.1242064,OpenStreetMap,False,,
MEDIUM,Urban Baristas,coffee_shop,"N22 4, London",N22 4,,,51.607038,-0.1242064,OpenStreetMap,False,,
MEDIUM,Vanilla Cafe,cafe,"N6 0, London",N6 0,,,51.5784262,-0.1492062,OpenStreetMap,False,,
MEDIUM,Vanilla Cafe,cafe,"N6 1, London",N6 1,,,51.5784262,-0.1492062,OpenStreetMap,False,,
MEDIUM,Vanilla Cafe,cafe,"N6 3, London",N6 3,,,51.5784262,-0.1492062,OpenStreetMap,False,,
MEDIUM,Vanilla Cafe,cafe,"N6 4, London",N6 4,,,51.5784262,-0.1492062,OpenStreetMap,False,,
MEDIUM,Vanilla Cafe,cafe,"N6 5, London",N6 5,,,51.5784262,-0.1492062,OpenStreetMap,False,,
MEDIUM,Vanilla Cafe,cafe,"N6 6, London",N6 6,,,51.5784262,-0.1492062,OpenStreetMap,False,,
MEDIUM,Vanilla Cafe,cafe,"N6 7, London",N6 7,,,51.5784262,-0.1492062,OpenStreetMap,False,,
MEDIUM,Vanilla Cafe,cafe,"N6 8, London",N6 8,,,51.5784262,-0.1492062,OpenStreetMap,False,,
MEDIUM,Vanilla Cafe,cafe,"N6 9, London",N6 9,,,51.5784262,-0.1492062,OpenStreetMap,False,,
MEDIUM,Vanilla Cafe,cafe,"N10 9, London",N10 9,,,51.5784262,-0.1492062,OpenStreetMap,False,,
MEDIUM,Velasquez and Van Wezel,coffee_shop,"78, Park Road, N8 0, London",N8 0,,https://www.velasquezandvanwezel.co.uk/,51.5818782,-0.1265185,OpenStreetMap,False,,
MEDIUM,Velasquez and Van Wezel,coffee_shop,"78, Park Road, N8 1, London",N8 1,,https://www.velasquezandvanwezel.co.uk/,51.5818782,-0.1265185,OpenStreetMap,False,,
MEDIUM,Velasquez and Van Wezel,coffee_shop,"78, Park Road, N8 2, London",N8 2,,https://www.velasquezandvanwezel.co.uk/,51.5818782,-0.1265185,OpenStreetMap,False,,
MEDIUM,Velasquez and Van Wezel,coffee_shop,"78, Park Road, N8 3, London",N8 3,,https://www.velasquezandvanwezel.co.uk/,51.5818782,-0.1265185,OpenStreetMap,False,,
MEDIUM,Velasquez and Van Wezel,coffee_shop,"78, Park Road, N8 5, London",N8 5,,https://www.velasquezandvanwezel.co.uk/,51.5818782,-0.1265185,OpenStreetMap,False,,
MEDIUM,Velasquez and Van Wezel,coffee_shop,"78, Park Road, N8 6, London",N8 6,,https://www.velasquezandvanwezel.co.uk/,51.5818782,-0.1265185,OpenStreetMap,False,,
MEDIUM,Velasquez and Van Wezel,coffee_shop,"78, Park Road, N8 7, London",N8 7,,https://www.velasquezandvanwezel.co.uk/,51.5818782,-0.1265185,OpenStreetMap,False,,
